system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
850,1884,1570,1446,1202,0.13275612890720367,1224,925,-7.2782727600375186,72.43711077602245,"{""type"":""Point"",""coordinates"":[72.43713255073267,-7.278251379310883]}"
851,3050,2924,2624,2308,0.11773700267076492,1832,1100,-7.285640947593781,72.38209032324762,"{""type"":""Point"",""coordinates"":[72.382046432346,-7.285627565457295]}"
854,1842,1453,1219,1061,0.15592680871486664,1027,748,-7.298747493250281,72.42831363316527,"{""type"":""Point"",""coordinates"":[72.4283306411584,-7.298725838873058]}"
855,1553,1239,1130,893,0.16228893399238586,983,731,-7.309127744840485,72.38109111773385,"{""type"":""Point"",""coordinates"":[72.38105703261047,-7.309158566248769]}"
858,1518,1235,1126,874,0.171171173453331,885,650,-7.305837567086458,72.38631212238731,"{""type"":""Point"",""coordinates"":[72.38635100133665,-7.305824341815557]}"
859,1795,1438,1284,1059,0.15178214013576508,1061,780,-7.2810318311787245,72.41859258637304,"{""type"":""Point"",""coordinates"":[72.41861443125974,-7.280989579181343]}"
860,1731,1440,1272,1061,0.1515393853187561,1053,792,-7.288781332362378,72.43266910939691,"{""type"":""Point"",""coordinates"":[72.43263859673912,-7.2888160605058765]}"
862,2340,2167,1464,1109,0.32295483350753784,1106,815,-7.294604909912688,72.40295912232317,"{""type"":""Point"",""coordinates"":[72.40297166159937,-7.294574396735385]}"
864,4042,4355,2740,986,0.6307807564735413,920,688,-7.299602170533519,72.41086528082585,"{""type"":""Point"",""coordinates"":[72.410847092452,-7.299621186966006]}"
867,1065,693,368,218,0.521405041217804,148,104,-7.302242588098003,72.41992937566674,"{""type"":""Point"",""coordinates"":[72.41990618516424,-7.302259631913668]}"
870,1537,1228,1094,871,0.1700809909480705,997,763,-7.300258451541044,72.3716182338248,"{""type"":""Point"",""coordinates"":[72.37160389033787,-7.300269003014405]}"
871,2190,1861,1766,1587,0.07946635730858469,1558,1168,-7.306809783226846,72.37709409565215,"{""type"":""Point"",""coordinates"":[72.3770616122731,-7.306843209625548]}"
874,3310,3039,2983,2553,0.08690986782312393,2824,1964,-7.301670616270379,72.42390438161979,"{""type"":""Point"",""coordinates"":[72.42386392397047,-7.301689970603841]}"
875,1905,1410,1136,970,0.18487395346164703,971,730,-7.284194258798732,72.3943792354631,"{""type"":""Point"",""coordinates"":[72.39433820529976,-7.28415732453095]}"
878,6145,5518,4345,2782,0.3296385407447815,615,400,-7.302193648429101,72.39053549355037,"{""type"":""Point"",""coordinates"":[72.39056557298566,-7.30222271157565]}"
881,1961,1528,1324,1108,0.15933232009410858,1111,829,-7.2994835999121594,72.42651046476675,"{""type"":""Point"",""coordinates"":[72.42654751474643,-7.299523069551353]}"
885,1556,1176,999,844,0.16435644030570984,675,479,-7.277628891876304,72.39080273712786,"{""type"":""Point"",""coordinates"":[72.39077464763557,-7.277647321113362]}"
887,1633,1290,1070,926,0.1642599254846573,730,515,-7.286118772777928,72.43843669411719,"{""type"":""Point"",""coordinates"":[72.43847653176333,-7.286161872013935]}"
888,1641,1361,1199,1016,0.1451409339503576,988,744,-7.30096530371113,72.37370375249434,"{""type"":""Point"",""coordinates"":[72.37370432363105,-7.30096421825997]}"
889,3969,3896,1881,899,0.6250260472297668,868,640,-7.296258440309272,72.41120168541738,"{""type"":""Point"",""coordinates"":[72.4111928683692,-7.2962996169018846]}"
897,1692,1340,1171,940,0.17543859779834747,950,711,-7.284194759861765,72.40631710518988,"{""type"":""Point"",""coordinates"":[72.40634491915316,-7.284196807609858]}"
898,1648,1365,1236,1002,0.15335868299007416,898,638,-7.282196649201303,72.43171459550294,"{""type"":""Point"",""coordinates"":[72.43171518898387,-7.282211542194902]}"
899,1724,1394,1127,970,0.17935702204704285,934,688,-7.301594170528851,72.38618970907451,"{""type"":""Point"",""coordinates"":[72.38618871978633,-7.301579295666568]}"
902,2216,1856,1732,1577,0.08127002621613749,1425,1053,-7.3053609120313245,72.3776258744115,"{""type"":""Point"",""coordinates"":[72.37764737356186,-7.305347354181785]}"
