system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
1543,2472,1940,1215,950,0.3425605595111847,971,710,-7.299595002357835,72.41779918566901,"{""type"":""Point"",""coordinates"":[72.41779297333818,-7.299611879451988]}"
1544,1720,1406,1270,1067,0.13708046906591184,1031,779,-7.303984451222685,72.37976112460365,"{""type"":""Point"",""coordinates"":[72.37971596432895,-7.304009240732681]}"
1545,2166,1731,1240,996,0.26952695846557617,1004,739,-7.314709472924399,72.4376247708559,"{""type"":""Point"",""coordinates"":[72.43763194275452,-7.314713216227865]}"
1546,1916,1682,1332,1408,0.08867313915857605,951,665,-7.283423672685108,72.37155466521375,"{""type"":""Point"",""coordinates"":[72.37156761547561,-7.283432969596852]}"
1551,842,509,297,167,0.5059171319007874,91,54,-7.282224041734981,72.41427860933535,"{""type"":""Point"",""coordinates"":[72.41428138733872,-7.282210095609538]}"
1553,4118,4384,2814,1038,0.6171154379844666,971,719,-7.301102192566382,72.4127221215602,"{""type"":""Point"",""coordinates"":[72.4126818309433,-7.301112332710833]}"
1554,1768,1477,1347,1127,0.1344086080789566,1073,815,-7.2834454131814566,72.43834582754498,"{""type"":""Point"",""coordinates"":[72.43830533422346,-7.283418982885427]}"
1556,1867,1519,1172,1011,0.20079050958156586,941,685,-7.315672103938525,72.4006004438933,"{""type"":""Point"",""coordinates"":[72.40056929493005,-7.315703396734759]}"
1557,1784,1404,1211,998,0.16902580857276917,1009,771,-7.28936811885169,72.41514268182813,"{""type"":""Point"",""coordinates"":[72.415171521669,-7.289342968921134]}"
1559,1531,1215,1101,854,0.17448042333126068,894,662,-7.3099684074399445,72.38316549938034,"{""type"":""Point"",""coordinates"":[72.38312440194129,-7.310009073880514]}"
1560,2100,1782,1539,1336,0.14304040372371674,1311,928,-7.281815233055992,72.39029776603576,"{""type"":""Point"",""coordinates"":[72.39026352605286,-7.281808957474702]}"
1561,1919,1601,1465,1270,0.11529084295034409,1263,931,-7.278025920102188,72.43882912284829,"{""type"":""Point"",""coordinates"":[72.43886586258137,-7.278036791491864]}"
1564,1305,1039,864,688,0.20324261486530304,627,468,-7.308117982963494,72.39132189161282,"{""type"":""Point"",""coordinates"":[72.39130416169729,-7.308099392258381]}"
1565,2672,2923,2333,1393,0.3544948995113373,1052,742,-7.311254670108978,72.4024361828706,"{""type"":""Point"",""coordinates"":[72.40247749268879,-7.311217483157942]}"
1569,1656,1322,1164,959,0.1591407209634781,628,426,-7.288581993747873,72.43578246046215,"{""type"":""Point"",""coordinates"":[72.43575009127665,-7.288553135756353]}"
1573,1913,1476,1174,956,0.21381579339504242,962,716,-7.2863694397039955,72.39651610678958,"{""type"":""Point"",""coordinates"":[72.39651974093711,-7.286385131492366]}"
1574,1910,1579,1286,1262,0.11158042942625836,1015,699,-7.291674560984834,72.37630318167784,"{""type"":""Point"",""coordinates"":[72.37632027616436,-7.291644690198429]}"
1575,1085,738,540,377,0.323766827583313,294,195,-7.2824430045284645,72.42097463423902,"{""type"":""Point"",""coordinates"":[72.42100252415513,-7.282425306174824]}"
1576,1737,1410,1298,1100,0.12350597977638245,1084,826,-7.28343874830144,72.4371692954733,"{""type"":""Point"",""coordinates"":[72.43712899162641,-7.283430739890577]}"
1577,798,473,278,148,0.5233494639396667,69,48,-7.292563292986916,72.43666487072048,"{""type"":""Point"",""coordinates"":[72.4366269402785,-7.29257599166079]}"
1579,2975,2740,2775,2316,0.08386076241731644,2424,1862,-7.292551106533933,72.41865414295238,"{""type"":""Point"",""coordinates"":[72.41868850157088,-7.292559859898141]}"
1581,1641,1299,1117,909,0.176630437374115,879,631,-7.28437987990392,72.41200365151713,"{""type"":""Point"",""coordinates"":[72.41198991793135,-7.2843986717824665]}"
1583,1705,1312,1131,1033,0.11897654584221748,917,679,-7.300881589151465,72.37452993043243,"{""type"":""Point"",""coordinates"":[72.37451130231551,-7.30088042034159]}"
1584,1014,670,455,328,0.34268537163734436,185,113,-7.298910068053815,72.44033958295292,"{""type"":""Point"",""coordinates"":[72.44037498760372,-7.298873656093257]}"
1585,2077,1678,1374,1125,0.1972886174917221,1148,841,-7.3081618080972595,72.43042131071003,"{""type"":""Point"",""coordinates"":[72.43041549480466,-7.308206347507639]}"
1586,1765,1542,1587,1111,0.16245760023593903,1311,1041,-7.2790722798403165,72.40044980777316,"{""type"":""Point"",""coordinates"":[72.40042066564948,-7.2790670634628984]}"
1588,2934,2648,2131,1343,0.3269857168197632,756,487,-7.312334873579573,72.40170586628267,"{""type"":""Point"",""coordinates"":[72.40172178747126,-7.312338887329949]}"
